"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","UWater:0","UWater:1","UWater:2","alpha.water","k","kMean","nut","p_rgh","p_rghMean","rho","p","Points:0","Points:1","Points:2"
0.37753,-0.13634,0.21052,0.33243,0.011598,0.088132,0.035147,0.0061945,0.0057486,-0.0011526,0.00018864,0.0068218,0.20811,-0.071572,0.10912,0.5622,0.046769,0.028652,6.9991e-06,1343.9,1203.4,562.64,25.778,-2.1727,-0.19073,0.1753
0.37764,-0.10093,0.11673,0.34889,0.0074067,0.047218,0.03248,0.007172,0.0054609,-0.0012723,8.917e-05,0.0039561,0.19926,-0.051297,0.05859,0.55505,0.048237,0.031119,9.9823e-06,1326.1,1203.5,555.49,22.653,-2.1653,-0.19073,0.17682
0.3798,-0.084046,0.088404,0.34964,0.0059178,0.03716,0.029561,0.0066899,0.0050535,-0.0011517,0.00012035,0.0029312,0.20006,-0.048659,0.053733,0.55384,0.048637,0.030522,7.2808e-06,1323.7,1204,554.29,22.285,-2.1636,-0.19073,0.177
0.38961,-0.047297,0.012555,0.36594,0.0013126,-0.00077617,0.025894,0.006758,0.0047733,-0.0010569,1.9686e-05,0.00052891,0.1747,-0.025729,0.0094303,0.47905,0.050009,0.03162,2.2809e-05,1145.9,1203.3,479.57,20.878,-2.1568,-0.19073,0.17739
0.39289,-0.030584,-0.019773,0.36929,-0.00083145,-0.01479,0.023599,0.0064424,0.0044488,-0.00083708,-1.5637e-05,-0.0006504,0.16941,-0.021674,0.0020214,0.46351,0.05106,0.031229,2.1631e-05,1108.3,1203.2,464.04,20.692,-2.1546,-0.19073,0.17743
0.40567,0.004892,-0.049668,0.3916,-0.005894,-0.04893,0.019954,0.0061451,0.0043858,-0.00071313,4.6297e-05,-0.0025401,0.14126,-0.0040449,-0.013748,0.37755,0.050118,0.031384,3.1064e-05,903.81,1200.7,378.17,20.533,-2.1472,-0.19073,0.17688
0.40271,0.012707,-0.055968,0.39486,-0.0075705,-0.058046,0.019168,0.0061206,0.0043936,-0.00059207,-1.0028e-05,-0.0033015,0.13609,-0.002495,-0.015133,0.36584,0.050084,0.031057,3.0375e-05,875.23,1200.1,366.48,20.706,-2.1455,-0.19073,0.17675
0.41411,0.034158,-0.026287,0.42903,-0.013646,-0.086202,0.015303,0.0055493,0.004724,-0.00056175,0.00022418,-0.0046564,0.11686,0.0065185,-0.0094162,0.31283,0.044185,0.03059,2.1525e-05,747.68,1195.6,313.52,20.873,-2.1365,-0.19073,0.17527
0.41384,0.034172,-0.025456,0.42929,-0.013772,-0.086578,0.015305,0.0055585,0.0047452,-0.00054828,0.0002177,-0.0047076,0.11667,0.0065425,-0.0093313,0.31252,0.044104,0.030567,2.1472e-05,746.9,1195.5,313.21,20.89,-2.1364,-0.19073,0.17525
0.30601,0.077586,0.095401,0.39952,-0.010618,0.075704,0.014702,0.0071154,0.0071564,0.00084611,-0.00078908,0.0024567,0.23619,0.053891,0.069832,0.74382,0.027449,0.023585,1.1034e-06,1786.6,1188.3,744.08,70.638,-2.0188,-0.19073,0.17572
0.30787,0.078281,0.093301,0.39961,-0.010668,0.074308,0.014255,0.0069952,0.0069664,0.00085265,-0.00077872,0.0022568,0.23651,0.054232,0.06901,0.74364,0.027224,0.023486,1.2171e-06,1786.5,1188.6,743.9,70.464,-2.0182,-0.19073,0.17581
0.31564,0.078787,0.072465,0.38438,-0.01265,0.056416,0.013791,0.0064818,0.0064407,0.0010064,-0.00071841,0.0015986,0.23637,0.049945,0.051142,0.71556,0.024894,0.022743,2.7225e-06,1721.2,1190.3,715.84,67.087,-2.011,-0.19073,0.177
0.32237,0.078942,0.068107,0.3857,-0.012515,0.051435,0.012711,0.006241,0.0060217,0.0010471,-0.00066851,0.0010273,0.23635,0.049358,0.04863,0.70778,0.024316,0.022497,3.0686e-06,1702.9,1191,708.08,66.064,-2.0091,-0.19073,0.17723
0.33415,0.073276,0.054162,0.38079,-0.013185,0.034944,0.01236,0.0060001,0.0055769,0.0011665,-0.00058045,0.00048163,0.23687,0.041329,0.036087,0.67883,0.022559,0.021903,4.1322e-06,1633.4,1191.8,679.15,62.392,-2.0029,-0.19073,0.1779
0.34291,0.070639,0.050556,0.3846,-0.012529,0.026585,0.01114,0.0058632,0.005179,0.0012557,-0.00049653,-0.00016529,0.23545,0.038775,0.033236,0.6631,0.021871,0.021617,4.37e-06,1595.5,1192.4,663.44,60.722,-2,-0.19073,0.17815
0.35512,0.062055,0.040696,0.38672,-0.012264,0.012206,0.01081,0.0057728,0.0048701,0.0013507,-0.00043403,-0.00060066,0.23776,0.030305,0.02471,0.64236,0.020554,0.021164,4.9248e-06,1543.9,1192.2,642.71,57.551,-1.9943,-0.19073,0.17845
0.36333,0.056326,0.037446,0.39373,-0.010951,0.0025164,0.0097103,0.0057328,0.0046198,0.0014594,-0.00030904,-0.0011745,0.23626,0.026485,0.022018,0.62658,0.019874,0.020919,5.9883e-06,1505,1192.1,626.96,56.013,-1.9909,-0.19073,0.17855
0.37535,0.04588,0.029253,0.40113,-0.010019,-0.0095091,0.0094118,0.0056494,0.0044409,0.0015163,-0.0002513,-0.0015125,0.24055,0.018272,0.015684,0.61411,0.018841,0.020569,5.8438e-06,1472.1,1190.7,614.5,53.619,-1.9853,-0.19073,0.17855
0.38117,0.037224,0.025436,0.41051,-0.0083148,-0.01825,0.0087876,0.0055521,0.0045109,0.0015879,-0.00015121,-0.0019909,0.24066,0.014283,0.013375,0.60549,0.018267,0.020388,6.2501e-06,1449.8,1189.8,605.88,52.806,-1.9818,-0.19073,0.17845
0.39351,0.024699,0.017239,0.42262,-0.0070113,-0.027759,0.0085429,0.0053726,0.0045057,0.0015843,-8.8809e-05,-0.0022796,0.24734,0.0059249,0.0080165,0.60071,0.017361,0.020089,5.5293e-06,1434.4,1187.4,601.11,51.273,-1.9759,-0.19073,0.17818
0.39707,0.014944,0.012601,0.43214,-0.0055097,-0.033562,0.0083702,0.0051934,0.0047961,0.001588,-7.1086e-05,-0.0026705,0.24891,0.0025162,0.0062433,0.59905,0.016944,0.019963,4.3456e-06,1428.8,1186,599.45,51.275,-1.9727,-0.19073,0.17795
0.41039,0.00048862,0.0044922,0.44879,-0.0040385,-0.040037,0.0082002,0.0048801,0.0049356,0.0015322,-3.7576e-05,-0.0029452,0.25929,-0.0062318,0.0015834,0.60397,0.016004,0.019659,3.4876e-06,1435.8,1182.8,604.36,50.795,-1.966,-0.19073,0.17743
0.41318,-0.0076122,0.00082004,0.45605,-0.0031048,-0.04261,0.0083216,0.0047509,0.0051736,0.001511,-7.8667e-05,-0.0031881,0.26173,-0.008638,0.00054846,0.60652,0.015686,0.01957,3.4778e-06,1440.6,1181.7,606.91,51.182,-1.9636,-0.19073,0.1772
0.42722,-0.022415,-0.0058536,0.47663,-0.0016463,-0.044761,0.0082561,0.0043734,0.0052639,0.0014478,-0.00011682,-0.0034152,0.27673,-0.017289,-0.0032749,0.6232,0.01457,0.019223,3.9834e-06,1475.2,1177.8,623.58,51.89,-1.956,-0.19073,0.17646
0.42907,-0.027162,-0.0073225,0.48056,-0.0012342,-0.045006,0.0084561,0.0043335,0.0053316,0.0014349,-0.00014416,-0.0034971,0.27878,-0.018555,-0.0036388,0.62639,0.014347,0.019167,4.061e-06,1482.1,1177.2,626.76,52.268,-1.9545,-0.19073,0.17632
0.44142,-0.038727,-0.01082,0.50312,-0.0002414,-0.041586,0.0085009,0.0040487,0.0051532,0.0014031,-0.00022975,-0.0035647,0.29624,-0.025564,-0.0059857,0.65183,0.013026,0.018747,5.1088e-06,1537.1,1173.2,652.18,53.813,-1.9459,-0.19073,0.17548
0.44214,-0.039954,-0.010852,0.50417,-0.00016613,-0.041162,0.0085579,0.0040498,0.0051408,0.0013985,-0.00022467,-0.0035623,0.29693,-0.025887,-0.006015,0.65303,0.012935,0.018726,5.1375e-06,1539.8,1173,653.37,53.946,-1.9453,-0.19073,0.17544
0.26329,-0.059753,0.071416,0.32005,-0.028668,0.10864,0.064107,0.014128,0.012258,-0.00099973,0.00075141,0.012966,0.22272,-0.050518,0.059717,0.875,0.018467,0.042455,7.8881e-06,1845.4,1045.7,875.12,44.22,-1.0847,-0.19073,0.17779
0.26161,-0.065549,0.075708,0.3193,-0.027174,0.11567,0.058338,0.013313,0.011532,-0.00067772,0.00063563,0.012623,0.22516,-0.057038,0.065091,0.88551,0.018259,0.041073,9.4844e-06,1866.4,1044.7,885.62,47.735,-1.0864,-0.19073,0.17723
0.26838,-0.061853,0.067996,0.30699,-0.027348,0.1043,0.045149,0.011451,0.0087435,-0.0001309,-8.6674e-05,0.0091519,0.24034,-0.054985,0.060265,0.90703,0.018501,0.039266,8.0036e-06,1915.8,1049.9,907.12,37.458,-1.0818,-0.19073,0.17894
0.27644,-0.059861,0.061754,0.30629,-0.02737,0.095759,0.04275,0.011253,0.0084387,-0.00015199,-0.00017428,0.0080475,0.24967,-0.053485,0.054909,0.91106,0.018796,0.039239,7.0503e-06,1926.1,1051.9,911.15,34.685,-1.0803,-0.19073,0.17947
0.48279,0.032608,-0.17558,0.40184,-0.032254,-0.080009,0.018709,0.0098687,0.010722,0.0012652,-0.00064046,-0.0035614,0.28429,0.026557,-0.1063,0.61748,0.029899,0.027074,3.7952e-06,1293.2,1048.2,617.86,20.923,-1.0497,-0.19073,0.1792
0.48001,0.032527,-0.17585,0.40087,-0.032248,-0.080177,0.018718,0.0098575,0.010712,0.0012577,-0.00063628,-0.0035193,0.28398,0.026703,-0.10712,0.62184,0.029781,0.027128,3.6822e-06,1302.7,1048.4,622.22,21.21,-1.05,-0.19073,0.17924
0.52176,0.021536,-0.1733,0.4113,-0.033759,-0.072868,0.019627,0.011101,0.012108,0.0021112,-0.0013802,-0.0045319,0.24759,0.021185,-0.087472,0.5122,0.031925,0.02536,6.1576e-06,1066.4,1043.7,512.69,19.219,-1.0454,-0.19073,0.17824
0.55084,-0.00096346,-0.14784,0.41884,-0.032992,-0.060068,0.021538,0.012124,0.013035,0.0026269,-0.0014631,-0.005296,0.20854,0.014968,-0.061734,0.40712,0.034452,0.0239,5.8653e-06,842.06,1040,407.71,15.27,-1.0409,-0.19073,0.17746
0.52926,-0.0020223,-0.15233,0.41297,-0.033176,-0.063319,0.021458,0.011956,0.013027,0.0025215,-0.0015086,-0.0050517,0.21239,0.017013,-0.070746,0.44566,0.033656,0.024234,4.769e-06,924.69,1041.3,446.21,18.489,-1.0427,-0.19073,0.17771
0.59396,0.001027,-0.025587,0.4306,-0.022906,-0.015603,0.023047,0.011059,0.012119,0.0017861,-0.00010473,-0.0041037,0.10689,0.01043,-0.010548,0.17831,0.042108,0.020725,7.7072e-06,365.77,1033.5,179.13,6.3136,-1.0286,-0.19073,0.17633
0.57949,-0.019303,-0.06448,0.42843,-0.025701,-0.027202,0.023287,0.011336,0.012636,0.0020551,-0.00036481,-0.0046893,0.13191,0.00937,-0.022129,0.23196,0.040427,0.021418,8.8719e-06,475.32,1034.8,232.72,7.8174,-1.0318,-0.19073,0.17648
0.59566,0.024218,0.0041622,0.42899,-0.021451,-0.0093571,0.022617,0.010876,0.011778,0.0016523,7.4427e-05,-0.0036242,0.10367,0.011297,-0.0089627,0.17348,0.042816,0.020362,7.6088e-06,355.82,1033.1,174.31,6.3933,-1.0273,-0.19073,0.17626
0.60818,0.09061,0.085349,0.42526,-0.018152,0.0079292,0.021646,0.011142,0.010972,0.0016281,0.00022379,-0.0025574,0.085674,0.015063,0.0020732,0.13817,0.0439,0.019454,1.1313e-05,284.85,1032.1,139.03,6.2313,-1.0227,-0.19073,0.17622
0.60061,0.056017,0.029418,0.42633,-0.020566,-0.003733,0.022131,0.011044,0.011526,0.0016997,7.6585e-05,-0.0033339,0.10335,0.012203,-0.008119,0.17301,0.043053,0.020068,9.3531e-06,354.97,1032.9,173.84,6.5338,-1.026,-0.19073,0.17624
0.59318,0.17614,0.19666,0.401,-0.01563,0.037503,0.020731,0.012603,0.0092701,0.0018799,3.9682e-05,-0.0010627,0.094435,0.026414,0.021238,0.15932,0.039288,0.017677,2.7716e-05,327.85,1031.4,160.16,7.0231,-1.011,-0.19073,0.17687
0.60515,0.176,0.18888,0.4075,-0.01531,0.033936,0.020486,0.012172,0.0095771,0.0018397,0.00016334,-0.0014012,0.085375,0.023417,0.017188,0.13961,0.041514,0.017987,2.4597e-05,288.41,1031.5,140.47,6.848,-1.0136,-0.19073,0.17665
0.57421,0.15616,0.19575,0.39769,-0.016411,0.039634,0.020054,0.012761,0.0088091,0.0021298,-5.2652e-05,-0.0011658,0.09266,0.025563,0.021485,0.15739,0.038337,0.017394,2.7329e-05,324.36,1031.8,158.23,7.1009,-1.0091,-0.19073,0.17702
0.53435,0.11978,0.17908,0.38954,-0.018565,0.040117,0.019524,0.013344,0.0079968,0.002413,-0.00018523,-0.00089514,0.10292,0.027209,0.024244,0.18257,0.034597,0.01686,2.5768e-05,375.38,1032.3,183.38,7.2809,-1.0045,-0.19073,0.17742
0.55035,0.12899,0.1839,0.39464,-0.017751,0.039473,0.019393,0.013001,0.0082627,0.0023387,-8.4273e-05,-0.0011446,0.092443,0.024295,0.021906,0.1591,0.036521,0.017104,2.442e-05,328.3,1032.2,159.94,7.0538,-1.0068,-0.19073,0.17722
0.45414,0.043275,0.10199,0.3816,-0.024179,0.026598,0.017208,0.013888,0.0065154,0.0024325,-0.00011473,0.0001861,0.13726,0.028079,0.020131,0.2637,0.027496,0.015814,1.5052e-05,540.68,1033.5,264.43,7.5904,-0.99419,-0.19073,0.17822
0.46091,0.048361,0.10981,0.38205,-0.02356,0.028667,0.017415,0.013908,0.0065408,0.0024313,-7.605e-05,0.00010371,0.13328,0.027953,0.022966,0.25438,0.027814,0.01591,1.7395e-05,521.67,1033.5,255.12,7.2777,-0.99545,-0.19073,0.17814
0.42815,0.012225,0.086925,0.38308,-0.026017,0.019339,0.01603,0.013739,0.0059562,0.0022291,-0.00010579,0.00042623,0.13753,0.023338,0.018437,0.2728,0.02527,0.01548,1.1018e-05,559.74,1034,273.52,7.2839,-0.9909,-0.19073,0.17841
0.38203,-0.025483,0.075628,0.38718,-0.028571,0.0089079,0.014656,0.013218,0.0055451,0.00202,-0.00019424,0.00045917,0.1228,0.014716,0.014049,0.26477,0.02296,0.01504,3.7509e-06,544.51,1034,265.51,7.5914,-0.98635,-0.19073,0.17858
0.38875,-0.021423,0.079578,0.38682,-0.028089,0.010678,0.014852,0.013284,0.0055614,0.0020137,-0.00016907,0.00043768,0.12638,0.016692,0.016209,0.26939,0.023168,0.015107,5.6167e-06,553.57,1034.1,270.12,7.4271,-0.98727,-0.19073,0.17855
0.32751,-0.11025,0.059022,0.40539,-0.03389,-0.014701,0.011761,0.011535,0.0055606,0.0013829,-0.00026944,1.7176e-05,0.11762,-0.014305,0.016181,0.29811,0.017378,0.013978,2.329e-07,613.99,1032.1,298.81,9.16,-0.97637,-0.19073,0.17857
0.32711,-0.10426,0.057667,0.40339,-0.033523,-0.012833,0.011946,0.011653,0.0055259,0.0013997,-0.00029502,6.6829e-05,0.11226,-0.011821,0.015492,0.28682,0.0177,0.014045,3.2779e-07,591.19,1032.5,287.54,8.7905,-0.97726,-0.19073,0.17859
0.34463,-0.12955,0.054225,0.41404,-0.036,-0.023261,0.010826,0.010888,0.0057741,0.0010575,-0.00029879,-0.00010453,0.13847,-0.025111,0.018771,0.34658,0.015623,0.013525,1.6984e-07,713,1030.8,347.23,10.409,-0.97271,-0.19073,0.17843
0.36907,-0.14071,0.051129,0.42569,-0.038281,-0.033336,0.009998,0.010285,0.0061399,0.00078329,-0.00025924,-0.00023891,0.17131,-0.035292,0.021685,0.41493,0.014173,0.013023,7.4038e-07,851.5,1028.7,415.52,12.662,-0.96817,-0.19073,0.17817
0.36962,-0.13515,0.050307,0.42237,-0.037877,-0.030817,0.010211,0.010447,0.0060923,0.00081434,-0.00029634,-0.00015917,0.16213,-0.031759,0.02094,0.3928,0.014476,0.013117,9.414e-07,806.66,1029.4,393.41,11.787,-0.96939,-0.19073,0.17823
0.42831,-0.16667,-0.0079324,0.46077,-0.039802,-0.055946,0.0090234,0.0093199,0.0065206,0.00021592,-0.00014845,-0.00057162,0.21144,-0.061243,0.0047627,0.47928,0.011964,0.011939,1.8923e-06,976.65,1021.5,479.8,14.639,-0.95677,-0.19073,0.17716
0.41878,-0.15778,0.0016167,0.45211,-0.040102,-0.051847,0.009197,0.009579,0.0066492,0.00033545,-0.00018584,-0.00046132,0.20841,-0.055549,0.012024,0.48476,0.012267,0.012111,2.0358e-06,989.5,1023.3,485.28,15.222,-0.95907,-0.19073,0.17741
0.45169,-0.1564,-0.030312,0.46659,-0.039012,-0.059591,0.0092153,0.0093674,0.0063931,0.00014885,-0.00022919,-0.00048276,0.21121,-0.057407,-0.00039777,0.46377,0.011616,0.011714,5.6934e-07,943.45,1020.1,464.31,14.428,-0.95452,-0.19073,0.17692
0.48511,-0.14603,-0.048262,0.48195,-0.0367,-0.066392,0.0093194,0.0091832,0.0058438,-1.1964e-05,-0.00034899,-0.00039185,0.21185,-0.051706,-0.010031,0.42983,0.011131,0.011378,2.4016e-06,870.09,1016.8,430.4,12.42,-0.94998,-0.19073,0.17638
0.46852,-0.13302,-0.041068,0.47044,-0.037614,-0.061837,0.0096379,0.0095631,0.0061667,0.00015475,-0.00037175,-0.00034134,0.20764,-0.050452,-0.0029611,0.44346,0.011521,0.011554,2.8009e-07,901.27,1019,444.02,14.266,-0.95271,-0.19073,0.17672
0.56229,-0.13935,-0.064063,0.5174,-0.029894,-0.079762,0.0084221,0.008545,0.0047211,-0.00030965,-0.00060661,0.00013617,0.18967,-0.040019,-0.017211,0.33967,0.0099937,0.010851,1.8469e-05,679.62,1010,340.33,6.947,-0.94088,-0.19073,0.17506
0.14742,0.020097,-0.11934,0.39168,0.031462,0.015683,0.01417,0.009778,0.0063205,0.0032297,0.00036109,0.00027251,0.011428,0.0011351,-0.015909,0.14555,0.0065241,0.0062605,5.1222e-08,262.02,916.31,146.41,1.6019,-0.28203,-0.19073,0.17521
0.16455,0.045376,-0.066773,0.39093,0.03184,0.01625,0.014328,0.0099384,0.0064053,0.0031565,0.00026296,0.00014207,0.0052164,0.0013196,-0.0079536,0.089488,0.0066098,0.0063107,2.7712e-07,161.13,916.44,90.399,0.23386,-0.28636,-0.19073,0.17502
0.14429,0.017921,-0.12257,0.39175,0.031488,0.015612,0.014156,0.0097584,0.0063035,0.0032378,0.00036888,0.00027754,0.011422,0.0011279,-0.015927,0.1455,0.0065161,0.0062583,4.9525e-08,261.93,916.32,146.36,1.6006,-0.28182,-0.19073,0.17521
0.13954,0.0087141,-0.12708,0.39311,0.030716,0.014579,0.013848,0.0095593,0.0062428,0.0032589,0.00042626,0.00037843,0.027881,0.0016778,-0.021555,0.2385,0.0064373,0.0062068,0,429.63,916.21,239.26,4.0517,-0.27727,-0.19073,0.1754
0.14133,0.016476,-0.12521,0.39186,0.031504,0.015521,0.014135,0.0097403,0.006296,0.0032441,0.00037123,0.00028129,0.01146,0.0011337,-0.015997,0.14584,0.006508,0.006256,4.9457e-08,262.57,916.33,146.7,1.607,-0.2816,-0.19073,0.17522
0.21866,0.013984,-0.062252,0.39927,0.029154,0.011316,0.01276,0.0092149,0.0062453,0.0031003,0.00016022,0.00035237,0.11904,-0.00053028,-0.015354,0.51669,0.0065005,0.0060561,4.8031e-06,936.95,915.79,517.18,14.573,-0.2645,-0.19073,0.17585
0.18282,0.014147,-0.081771,0.3974,0.029293,0.012152,0.013025,0.0092096,0.0062213,0.0031523,0.00029433,0.00039869,0.08629,0.0007383,-0.019424,0.44003,0.0064677,0.0061019,3.8037e-06,795.72,915.94,440.59,10.853,-0.26818,-0.19073,0.17572
0.21763,0.01572,-0.061568,0.39988,0.029212,0.011147,0.012676,0.0092442,0.0062211,0.0030829,0.00010522,0.00034341,0.12216,0.00026306,-0.01581,0.52797,0.0065659,0.0060449,4.7804e-06,957.71,915.8,528.44,14.807,-0.26364,-0.19073,0.17587
0.25396,0.01707,-0.042509,0.40193,0.029389,0.010602,0.01241,0.0094296,0.0061048,0.0029994,-3.1919e-05,0.00030761,0.16181,0.0016039,-0.010088,0.61325,0.0066764,0.0059842,5.9027e-06,1115.9,915.68,613.64,18.984,-0.25909,-0.19073,0.17601
0.22306,0.018305,-0.058038,0.40031,0.029246,0.011143,0.012606,0.0093023,0.0061611,0.0030352,9.3813e-05,0.0003461,0.12785,0.0013256,-0.015811,0.54385,0.0066355,0.0060323,5.16e-06,986.93,915.82,544.3,15.172,-0.26273,-0.19073,0.17589
0.34183,0.025541,0.011188,0.40412,0.028894,0.011358,0.011834,0.0097024,0.0056488,0.0025552,0.00031189,0.0003641,0.26222,0.010955,0.028026,0.75407,0.0068047,0.0058202,1.0791e-05,1378.1,915.46,754.32,27.125,-0.24685,-0.19073,0.17637
0.32176,0.023427,-0.0011472,0.4037,0.029185,0.011052,0.011933,0.0096891,0.0056814,0.0026232,0.0002345,0.00037791,0.23877,0.0084658,0.015403,0.73802,0.0067968,0.0058617,9.9888e-06,1348.2,915.53,738.28,25.771,-0.25,-0.19073,0.17627
0.35683,0.027977,0.015702,0.40404,0.028327,0.011557,0.01166,0.0096402,0.0055693,0.002502,0.00037477,0.00036372,0.26988,0.011667,0.029389,0.76224,0.0068397,0.0058035,1.0973e-05,1393.2,915.51,762.48,27.285,-0.24545,-0.19073,0.17641
0.39446,0.03271,0.023868,0.40452,0.027066,0.012277,0.011362,0.0094856,0.0054493,0.0024411,0.00040011,0.0003092,0.29483,0.013948,0.03745,0.76142,0.0069186,0.005748,1.0262e-05,1391.4,915.53,761.66,27.445,-0.24091,-0.19073,0.17654
0.37236,0.030251,0.0172,0.404,0.027611,0.01184,0.011477,0.0094932,0.0054927,0.0024749,0.00037478,0.00031709,0.27541,0.012236,0.029955,0.76146,0.0068675,0.0057863,1.0078e-05,1391.7,915.58,761.7,27.188,-0.24398,-0.19073,0.17645
0.51476,0.05279,-0.017513,0.40564,0.023842,0.015454,0.010743,0.0088258,0.00517,0.0022463,0.00023523,0.00020997,0.33572,0.024936,0.010271,0.65471,0.0071999,0.0056191,5.6967e-06,1192.6,915.64,655.06,22.189,-0.22922,-0.19073,0.17692
0.48119,0.043793,0.0014625,0.40526,0.024297,0.014752,0.010815,0.008883,0.0051816,0.00224,0.00025823,0.00018367,0.32832,0.019813,0.024873,0.6957,0.0071487,0.0056461,7.1718e-06,1269.1,915.66,696,24.591,-0.23182,-0.19073,0.17683
0.5279,0.053059,-0.027818,0.40516,0.022919,0.016116,0.010567,0.0085726,0.0050462,0.002141,0.00016162,0.00017384,0.3266,0.025085,0.0056912,0.62029,0.0071454,0.0055999,4.7954e-06,1129.4,915.79,620.66,21,-0.22727,-0.19073,0.17699
0.56408,0.073871,-0.048635,0.40481,0.021517,0.017263,0.01029,0.0082802,0.0049912,0.0020945,8.7626e-05,0.00022486,0.30131,0.030691,-0.010287,0.51949,0.0069533,0.0055557,3.2478e-06,943.21,915.96,519.97,16.313,-0.22273,-0.19073,0.17716
0.53407,0.06134,-0.029485,0.40463,0.021925,0.016707,0.010353,0.0083601,0.0049697,0.0020871,9.2238e-05,0.00017729,0.30715,0.024656,0.0032313,0.57406,0.0070121,0.0055792,4.4036e-06,1044.7,915.97,574.48,19.493,-0.22516,-0.19073,0.17707
0.50238,0.17284,-0.008013,0.40472,0.018938,0.017975,0.009497,0.0076951,0.0052779,0.0019898,0.00012113,0.00044073,0.16057,0.048595,-0.012073,0.29035,0.0064017,0.0054626,1.8056e-05,526.41,916.19,291.06,9.3721,-0.2117,-0.19073,0.17757
0.5315,0.15217,-0.0044867,0.40446,0.019078,0.018001,0.0095603,0.007727,0.0052128,0.0020077,7.9879e-05,0.00041597,0.18572,0.039754,-0.0097779,0.31298,0.0064609,0.0054763,1.5996e-05,566.65,916.24,313.67,9.5446,-0.21364,-0.19073,0.1775
0.46264,0.18839,-0.018258,0.40492,0.018219,0.017671,0.0091802,0.0074962,0.0053762,0.0019362,0.00010574,0.00043318,0.14765,0.049876,-0.011801,0.28024,0.0063168,0.0054396,2.2006e-05,508.19,916.31,280.96,9.1257,-0.20909,-0.19073,0.17765
0.41975,0.21985,-0.068389,0.40567,0.017568,0.017365,0.0088962,0.0073159,0.0054046,0.0018609,0.00011983,0.00036887,0.13923,0.065024,-0.018667,0.29862,0.0062083,0.0054033,2.2069e-05,542.24,916.41,299.32,9.5171,-0.20455,-0.19073,0.1778
0.43949,0.20499,-0.061048,0.40535,0.017646,0.017452,0.0089505,0.0073392,0.0053829,0.0018869,9.8251e-05,0.00037466,0.14949,0.056345,-0.016199,0.2976,0.0062688,0.0054153,2.2139e-05,539.75,916.45,298.3,9.2518,-0.20629,-0.19073,0.17775
0.43141,0.23051,-0.030695,0.40682,0.016084,0.016906,0.0087176,0.0071627,0.0049463,0.0017015,7.0786e-05,0.00018216,0.14086,0.067168,-0.0059604,0.31758,0.0062943,0.0053135,1.499e-05,577.11,916.82,318.26,9.0409,-0.19416,-0.19073,0.17819
0.43566,0.23935,-0.035975,0.40677,0.016218,0.017113,0.008703,0.0071528,0.0049731,0.0017148,9.8709e-05,0.00021292,0.14417,0.072668,-0.0086751,0.32222,0.0062325,0.0053251,1.3298e-05,586.38,916.83,322.9,9.5455,-0.19545,-0.19073,0.17814
0.43216,0.2103,0.0096759,0.40694,0.015447,0.016358,0.0087764,0.0071407,0.0047722,0.0016572,4.2053e-05,0.00015449,0.12309,0.055739,-3.7283e-05,0.28033,0.0063471,0.0052826,1.6225e-05,509.85,917.1,281.05,8.2172,-0.19091,-0.19073,0.17833
0.41086,0.17177,0.031671,0.4071,0.014823,0.014559,0.0089023,0.0071486,0.0046564,0.0016169,-2.5212e-05,8.2849e-05,0.096639,0.037091,0.0022295,0.23154,0.0065441,0.0052392,1.6233e-05,420.23,917.34,232.31,6.3198,-0.18636,-0.19073,0.17852
0.41641,0.18048,0.030099,0.40707,0.014929,0.014848,0.0088813,0.0071398,0.0046647,0.0016283,-1.6239e-06,0.0001115,0.10002,0.042606,0.0018825,0.23537,0.0064887,0.0052489,1.5118e-05,427.83,917.36,236.13,6.8086,-0.18736,-0.19073,0.17848
0.36003,0.1398,0.029965,0.40901,0.014711,0.0077521,0.0089946,0.0072448,0.0045019,0.0014921,-4.6675e-05,-8.0572e-05,0.062245,0.022689,0.0030334,0.16935,0.0068279,0.0051456,6.7771e-06,306.19,917.47,170.18,3.3642,-0.17665,-0.19073,0.17885
0.3607,0.13949,0.028296,0.40877,0.014682,0.0080955,0.0089989,0.0072416,0.0044945,0.0015098,-4.827e-05,-7.4577e-05,0.065419,0.023186,0.0024112,0.17506,0.0068289,0.0051522,7.607e-06,316.34,917.53,175.89,3.4707,-0.17727,-0.19073,0.17884
0.35158,0.14092,0.031945,0.41074,0.015175,0.004363,0.0088772,0.0073093,0.0043931,0.0014227,8.7327e-06,-0.00010833,0.059661,0.022566,0.0046153,0.16341,0.0068166,0.0051084,4.4922e-06,295.41,917.38,164.25,2.9906,-0.17273,-0.19073,0.17895
0.35914,0.13311,0.050417,0.4135,0.015722,0.00098869,0.0086812,0.0073547,0.004288,0.0013415,8.6504e-05,-0.00011215,0.057115,0.020661,0.0080527,0.15562,0.0067347,0.0050625,5.031e-06,281.67,917.05,156.47,2.8675,-0.16818,-0.19073,0.17902
0.35917,0.13343,0.048186,0.41324,0.015689,0.0012305,0.008693,0.0073528,0.004282,0.0013557,8.1822e-05,-0.00011159,0.059751,0.021008,0.0070999,0.16069,0.0067428,0.0050675,5.4207e-06,290.62,917.11,161.53,2.9184,-0.16864,-0.19073,0.17901
